customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,job_title,job_industry_category,wealth_segment,owns_car,tenure
272,Arlie,Crean,F,22,1987-06-06,33,Product Engineer,Retail,Mass Customer,Yes,1.0
273,Nevile,Abraham,M,54,1963-04-22,57,Computer Systems Analyst IV,Untitled,Mass Customer,No,19.0
274,Tessi,Hesse,F,66,1976-09-15,44,Social Worker,Health,Mass Customer,Yes,14.0
275,Dud,,M,7,1955-07-27,65,VP Sales,Health,High Net Worth,No,13.0
276,Goldi,Dwine,F,47,1990-03-25,30,Untitled,Financial Services,Mass Customer,No,22.0
277,Jehanna,Alvarado,F,69,1956-02-19,64,VP Product Management,Untitled,High Net Worth,No,15.0
278,Sydney,Georger,M,22,1997-07-30,23,Executive Secretary,Untitled,Affluent Customer,Yes,4.0
279,Tamera,Hinckes,F,0,1981-09-09,39,Web Designer I,Manufacturing,Mass Customer,No,11.0
280,Welch,MacAllaster,M,15,1995-03-22,25,Geologist I,Untitled,Affluent Customer,Yes,5.0
281,Jeanette,Sizzey,F,51,1972-12-27,48,Cost Accountant,Financial Services,High Net Worth,Yes,8.0
282,Lauren,Curcher,M,82,1989-10-27,31,VP Quality Control,Argiculture,High Net Worth,Yes,11.0
283,Sari,Noye,F,34,1991-02-04,29,Assistant Manager,Retail,Mass Customer,No,2.0
284,Seth,Moorman,M,38,1986-04-11,34,Financial Analyst,Financial Services,High Net Worth,Yes,9.0
285,Julee,Janovsky,F,3,1977-11-19,43,Community Outreach Specialist,Manufacturing,Mass Customer,No,12.0
286,Kiley,Canaan,M,99,1989-08-01,31,Accounting Assistant II,Manufacturing,Affluent Customer,Yes,11.0
287,Hannie,Wodham,F,41,1985-05-06,35,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,4.0
288,Ebenezer,Seedman,M,71,1985-09-08,35,Untitled,Manufacturing,High Net Worth,No,9.0
289,Modestia,Lithgow,F,43,1970-04-12,50,Clinical Specialist,Health,High Net Worth,No,10.0
291,Aime,Burston,F,63,1971-10-22,49,Assistant Media Planner,Entertainment,Mass Customer,No,4.0
292,Gelya,Gerant,F,42,1961-11-24,59,VP Product Management,Untitled,Affluent Customer,Yes,9.0
293,Virgilio,Willcocks,M,80,1989-12-10,31,Administrative Assistant III,Manufacturing,Mass Customer,Yes,20.0
294,Magnum,Slowan,M,39,1959-04-01,61,Recruiting Manager,Untitled,High Net Worth,No,5.0
295,Lena,Chape,F,64,1964-12-26,56,Database Administrator II,Untitled,Mass Customer,Yes,18.0
296,Marshal,Rathbone,M,34,1972-06-19,48,Untitled,Health,High Net Worth,Yes,17.0
297,Cecile,MacLise,F,33,1959-04-27,61,Electrical Engineer,Manufacturing,High Net Worth,No,16.0
298,Maurise,Lenglet,M,69,1956-08-15,64,Engineer I,Manufacturing,High Net Worth,No,9.0
299,Corabelle,Hartnell,F,80,1956-09-15,64,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,7.0
300,Malachi,Hadcroft,M,88,1956-06-22,64,Clinical Specialist,Health,Mass Customer,No,9.0
301,Hildy,Bilbrook,F,54,1980-10-10,40,Developer IV,Manufacturing,High Net Worth,No,19.0
302,Laurice,Colgrave,F,32,1977-03-27,43,Untitled,Health,Mass Customer,No,13.0
303,Shane,Smetoun,F,59,1974-08-15,46,Assistant Professor,Argiculture,Mass Customer,Yes,14.0
304,Paddy,Mumbray,M,36,1969-03-27,51,VP Marketing,Manufacturing,Mass Customer,Yes,15.0
305,Cris,Chellam,F,1,1974-03-17,46,Financial Analyst,Financial Services,Mass Customer,No,11.0
306,Ruy,Adanet,M,19,1973-08-02,47,Registered Nurse,Health,High Net Worth,No,18.0
307,Ruben,Handlin,M,55,1984-08-18,36,Clinical Specialist,Health,Affluent Customer,Yes,12.0
308,Iver,Dobsons,M,2,1983-03-09,37,Database Administrator I,IT,High Net Worth,No,4.0
309,Maurizia,Ligerton,F,53,1974-10-02,46,Clinical Specialist,Health,Mass Customer,Yes,21.0
310,Myranda,Clowser,F,0,1985-02-13,35,Account Coordinator,Financial Services,Mass Customer,Yes,18.0
311,Jaimie,Halms,F,86,1957-08-16,63,Internal Auditor,Health,High Net Worth,No,12.0
312,Garek,Prattin,M,44,1958-03-17,62,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6.0
313,Theo,McKune,M,70,1987-12-22,33,Operator,Manufacturing,Mass Customer,Yes,13.0
314,Catie,Advani,F,27,1962-08-25,58,Marketing Assistant,Retail,High Net Worth,Yes,5.0
315,Lisa,Odlin,F,67,1958-04-16,62,Chief Design Engineer,Manufacturing,Affluent Customer,No,12.0
316,Genni,Larway,F,72,1976-06-01,44,Environmental Specialist,Manufacturing,Mass Customer,Yes,10.0
317,Elicia,Dahler,F,26,1974-02-10,46,Automation Specialist II,Entertainment,Mass Customer,Yes,14.0
318,Libbie,Castelin,F,21,1969-05-19,51,Programmer III,Retail,Affluent Customer,Yes,18.0
319,Madelle,Matteris,F,32,1971-10-11,49,Untitled,Retail,Mass Customer,Yes,14.0
320,Aldous,Cubin,M,19,1997-02-09,23,Registered Nurse,Health,Mass Customer,No,4.0
321,Christean,Finnes,F,58,1973-09-15,47,Marketing Manager,Untitled,Mass Customer,No,18.0
322,De,Denington,F,19,1977-03-10,43,Research Associate,Financial Services,Mass Customer,Yes,11.0
323,Celka,Goodrich,F,54,1973-06-04,47,Senior Developer,Health,Mass Customer,Yes,7.0
324,Franz,Lyptrit,M,97,1986-08-05,34,Computer Systems Analyst I,IT,Mass Customer,Yes,15.0
325,Anthia,Ghilardini,F,98,1971-09-26,49,Computer Systems Analyst I,Financial Services,Affluent Customer,Yes,17.0
326,Guenna,Spensly,F,74,1980-02-16,40,Help Desk Operator,Financial Services,Mass Customer,No,6.0
327,Cris,Richfield,F,10,1968-07-24,52,Design Engineer,Health,Mass Customer,No,12.0
328,Bernice,Kings,F,87,1991-04-11,29,Senior Developer,Manufacturing,Mass Customer,No,12.0
329,Garvy,Berthel,M,25,1984-11-20,36,Account Representative IV,Entertainment,High Net Worth,Yes,12.0
330,Port,Pancost,M,78,1959-06-03,61,Recruiting Manager,Manufacturing,High Net Worth,Yes,7.0
331,Ford,Groucock,M,87,1998-09-23,22,Desktop Support Technician,Health,Mass Customer,Yes,3.0
332,Liza,Trouel,F,23,1978-08-19,42,Registered Nurse,Health,High Net Worth,No,14.0
333,Debbi,Doohey,F,25,1965-06-20,55,Sales Associate,Financial Services,Affluent Customer,Yes,8.0
334,Fredi,Iannuzzelli,F,71,1999-05-20,21,Financial Advisor,Financial Services,Affluent Customer,Yes,3.0
335,Debee,Martynov,F,20,1983-04-19,37,Senior Editor,Untitled,Affluent Customer,No,8.0
336,Georgiana,Wallington,F,91,1980-01-06,40,Untitled,Manufacturing,High Net Worth,No,3.0
337,Shaylah,Urquhart,F,67,1979-10-08,41,Statistician IV,Argiculture,High Net Worth,Yes,12.0
338,Hilliary,Littrell,F,33,1958-03-14,62,Untitled,Health,Mass Customer,No,19.0
339,Nanny,Casero,F,56,1980-01-11,40,Human Resources Manager,Health,Mass Customer,No,12.0
340,Joshuah,Purvey,M,39,1973-07-31,47,Untitled,Argiculture,Mass Customer,Yes,17.0
341,Jeremiah,Wasling,M,10,1976-08-25,44,GIS Technical Architect,Financial Services,Mass Customer,No,5.0
342,Winslow,Hammant,M,40,1987-05-19,33,Programmer IV,Health,High Net Worth,No,2.0
343,Nicole,Johananoff,F,76,1957-08-14,63,Recruiter,Property,Affluent Customer,No,13.0
344,Carlene,Eyckelbeck,F,91,1973-07-18,47,Untitled,Untitled,High Net Worth,Yes,4.0
345,Tish,Oleksiak,F,74,1989-02-03,31,Senior Sales Associate,Health,High Net Worth,Yes,17.0
346,Timmie,Eisikowitz,M,68,1981-03-15,39,Financial Analyst,Financial Services,Mass Customer,No,3.0
347,Berkly,Grishinov,M,50,1965-06-06,55,Marketing Manager,Financial Services,Mass Customer,No,9.0
348,Gan,Devoy,M,20,1980-11-01,40,Assistant Professor,Retail,Mass Customer,Yes,9.0
349,Vinnie,Usherwood,F,35,1981-04-15,39,Computer Systems Analyst IV,Manufacturing,High Net Worth,No,4.0
350,Carmela,Jesper,F,47,1977-12-09,43,Clinical Specialist,Health,Mass Customer,Yes,9.0
351,Dev,Hafner,M,69,1999-05-12,21,Pharmacist,Health,Mass Customer,Yes,2.0
352,Orrin,Finding,M,12,1979-07-08,41,Sales Representative,Retail,Mass Customer,No,4.0
353,Antonia,Cardis,F,9,1980-10-09,40,Information Systems Manager,Untitled,Mass Customer,No,3.0
354,Mavra,Donavan,F,87,1980-11-26,40,Legal Assistant,Property,Mass Customer,No,9.0
355,Stacy,Gullane,F,97,1979-06-01,41,Database Administrator II,Retail,Mass Customer,Yes,3.0
356,Nichole,,F,10,1975-03-30,45,Librarian,Entertainment,High Net Worth,No,5.0
357,Betta,Shrimpton,F,21,1969-01-25,51,Director of Sales,Untitled,Affluent Customer,No,18.0
358,Kippie,Crimpe,F,54,1985-12-27,35,Accounting Assistant IV,Untitled,Mass Customer,No,18.0
359,Dulcine,Gauson,F,2,1958-11-28,62,Legal Assistant,Manufacturing,Affluent Customer,Yes,6.0
360,Atalanta,Starbucke,F,64,1956-04-02,64,Staff Scientist,Property,Mass Customer,Yes,19.0
361,Stephana,Minero,F,59,1999-03-27,21,Software Engineer IV,Health,Mass Customer,Yes,2.0
362,Jamima,Pirolini,F,47,1974-11-17,46,Software Engineer IV,Financial Services,High Net Worth,Yes,18.0
363,Sabrina,Caddy,F,82,1988-03-04,32,Project Manager,Retail,Mass Customer,Yes,7.0
364,Leontyne,Simpkiss,F,96,1976-09-30,44,Database Administrator III,Financial Services,Affluent Customer,No,11.0
365,Romona,Capitano,F,98,1976-06-27,44,VP Quality Control,Property,High Net Worth,No,15.0
366,Constance,Ucchino,F,7,1954-01-08,66,Librarian,Entertainment,High Net Worth,No,19.0
367,Katrinka,Sturrock,F,93,1985-02-17,35,Programmer II,Manufacturing,Mass Customer,Yes,12.0
368,Lacee,Roan,F,32,1986-11-26,34,Untitled,Financial Services,High Net Worth,No,6.0
369,Alic,Trenear,M,19,1991-08-24,29,Actuary,Financial Services,Mass Customer,Yes,9.0
370,Trstram,Bondesen,M,91,1998-07-27,22,Untitled,Telecommunications,Affluent Customer,Yes,3.0
371,Pernell,Favelle,M,7,1954-07-06,66,Systems Administrator III,Financial Services,Mass Customer,No,7.0
372,Moina,Thumim,F,19,1987-08-13,33,Graphic Designer,Property,Affluent Customer,Yes,4.0
373,Eva,Colenutt,F,95,2000-08-26,20,Structural Analysis Engineer,Health,High Net Worth,Yes,1.0
374,Valdemar,MacCoughen,M,81,1992-01-22,28,Senior Financial Analyst,Financial Services,Mass Customer,Yes,8.0
375,Salvidor,Renzo,M,13,1976-08-23,44,Automation Specialist II,Manufacturing,Mass Customer,Yes,7.0
376,Marena,Brunotti,F,60,1966-10-24,54,Financial Advisor,Financial Services,Mass Customer,Yes,19.0
377,Levy,Bonavia,M,65,1999-05-19,21,Staff Scientist,Argiculture,Mass Customer,No,1.0
378,Raquela,Yuille,F,98,1974-05-04,46,Senior Developer,Retail,Mass Customer,No,17.0
379,Bert,Ainslie,M,2,1980-03-13,40,Untitled,Manufacturing,High Net Worth,Yes,4.0
380,Teriann,Birdsey,F,66,1956-05-15,64,Structural Engineer,Property,Mass Customer,No,17.0
381,Leesa,Castleman,F,99,1996-11-30,24,Sales Associate,Untitled,Affluent Customer,No,1.0
382,Issiah,Fardell,M,68,1985-08-14,35,Research Nurse,Health,Mass Customer,Yes,7.0
383,Barclay,Shalders,M,37,1978-07-15,42,Nurse Practicioner,Untitled,Affluent Customer,No,14.0
384,Friederike,Bestar,F,70,1976-08-06,44,Untitled,Financial Services,Affluent Customer,No,17.0
385,Kendall,Humes,M,69,1966-12-07,54,Project Manager,Health,High Net Worth,No,9.0
386,Ethelyn,Pincott,F,63,1990-10-27,30,Senior Quality Engineer,Argiculture,Mass Customer,No,5.0
387,Spike,Thieme,M,34,1977-02-19,43,Administrative Officer,Financial Services,Mass Customer,No,22.0
388,Carlye,Bartle,F,53,1966-05-25,54,Untitled,Financial Services,Mass Customer,Yes,11.0
389,Dorene,Scrivner,F,97,1975-04-27,45,Help Desk Operator,Entertainment,Affluent Customer,Yes,17.0
390,Royall,Slimings,M,83,1997-11-25,23,Programmer Analyst II,Health,Affluent Customer,No,3.0
391,Duffie,Woodier,M,80,1970-03-25,50,Untitled,Argiculture,Mass Customer,No,16.0
392,Brandyn,Morrid,M,38,1978-06-14,42,Safety Technician I,Property,Mass Customer,No,13.0
393,Cesaro,Isbell,M,35,1955-02-08,65,Associate Professor,Manufacturing,Mass Customer,Yes,9.0
394,Roanne,Cowthard,F,70,1977-06-06,43,Legal Assistant,Health,High Net Worth,Yes,16.0
395,Penn,Burkinshaw,M,28,1976-11-27,44,Data Coordiator,Retail,High Net Worth,Yes,9.0
396,Peria,Iscowitz,F,98,1967-01-25,53,Systems Administrator III,Telecommunications,High Net Worth,Yes,16.0
397,Nerissa,Foote,F,86,1981-09-02,39,Paralegal,Financial Services,Affluent Customer,Yes,5.0
398,Randee,Douberday,F,20,1969-01-18,51,Untitled,Retail,Affluent Customer,No,11.0
399,Nickie,Neissen,M,26,1976-07-18,44,Engineer III,Manufacturing,Affluent Customer,Yes,16.0
400,Sibeal,Fellow,F,86,1962-05-19,58,Financial Analyst,Financial Services,Mass Customer,No,5.0
401,Halette,Helling,F,56,1986-12-11,34,Assistant Professor,Retail,Mass Customer,No,15.0
402,Berne,Donegan,M,9,1977-06-03,43,Desktop Support Technician,Retail,Affluent Customer,No,22.0
403,Easter,Laffoley-Lane,F,40,1975-10-17,45,Graphic Designer,Untitled,Mass Customer,Yes,17.0
404,Sinclair,Sustins,M,92,1995-12-17,25,Geologist I,Financial Services,Affluent Customer,Yes,4.0
405,Vivien,Urion,F,19,1971-09-28,49,Untitled,Manufacturing,High Net Worth,Yes,14.0
406,Rhona,Spilsburie,F,58,1987-06-16,33,Financial Analyst,Financial Services,High Net Worth,No,12.0
407,Chryste,Acum,F,82,1979-01-12,41,Structural Analysis Engineer,Untitled,High Net Worth,Yes,15.0
408,Kurtis,Baistow,M,79,1991-08-31,29,Senior Financial Analyst,Financial Services,Affluent Customer,No,11.0
409,Tatiania,O'Kane,F,84,1978-01-23,42,Executive Secretary,Health,Mass Customer,Yes,13.0
410,Alicia,Townend,F,14,1990-04-09,30,Structural Engineer,Untitled,Mass Customer,Yes,11.0
411,Cathyleen,Bern,F,84,1977-03-31,43,Director of Sales,Financial Services,High Net Worth,No,12.0
412,Evanne,Feechum,F,65,1960-04-23,60,Untitled,IT,High Net Worth,No,19.0
413,Simone,Denys,M,79,1957-12-22,63,VP Quality Control,Untitled,High Net Worth,Yes,19.0
414,Thorin,Grimoldby,M,12,1976-07-16,44,Social Worker,Health,High Net Worth,No,10.0
415,Conchita,Jeans,F,20,1955-05-31,65,Senior Financial Analyst,Financial Services,Affluent Customer,Yes,18.0
416,Dory,Barnsdall,F,14,1997-06-23,23,Software Consultant,Untitled,Mass Customer,Yes,1.0
417,Fernandina,Brambley,F,37,1971-02-17,49,Biostatistician IV,Argiculture,Mass Customer,No,15.0
418,Jere,Ding,F,56,1958-12-22,62,Untitled,Untitled,Mass Customer,No,6.0
419,Chrissie,Bernardini,F,34,1981-01-26,39,VP Marketing,Manufacturing,Affluent Customer,No,17.0
420,Clem,Leek,M,93,1958-07-05,62,Help Desk Operator,Entertainment,High Net Worth,No,7.0
421,Tish,Netti,F,26,1999-03-19,21,Sales Representative,Retail,Mass Customer,Yes,2.0
422,Vito,Norker,M,78,2002-01-06,18,Untitled,Manufacturing,Affluent Customer,No,1.0
423,Orville,Akerman,M,43,1956-11-08,64,Senior Quality Engineer,Untitled,Mass Customer,No,9.0
424,Dennie,Eunson,M,77,1978-01-25,42,Research Nurse,Health,High Net Worth,No,9.0
425,Michaeline,Bordman,F,60,1953-11-19,67,Sales Representative,Retail,Mass Customer,Yes,20.0
426,Emlyn,Anstice,F,10,1972-06-02,48,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,8.0
427,Giusto,Torbett,M,77,1996-12-19,24,Assistant Media Planner,Entertainment,Mass Customer,Yes,2.0
428,Freida,Everil,F,0,1977-05-03,43,Structural Engineer,Health,High Net Worth,Yes,14.0
429,Berny,Bold,F,7,1978-07-30,42,Community Outreach Specialist,IT,High Net Worth,Yes,21.0
430,Janice,Himsworth,F,46,1973-04-26,47,Paralegal,Financial Services,High Net Worth,Yes,11.0
431,Gale,Done,M,8,1956-03-26,64,Research Nurse,Health,Affluent Customer,Yes,18.0
432,Amby,Pentin,M,83,1990-02-12,30,Nuclear Power Engineer,Manufacturing,Affluent Customer,Yes,10.0
433,Reinhard,Jubert,M,94,1964-03-12,56,Statistician II,Property,Affluent Customer,No,15.0
434,Raff,Waadenburg,M,93,1995-12-01,25,Untitled,Financial Services,Mass Customer,Yes,19.0
435,Jerome,Muggeridge,M,5,1999-12-23,21,GIS Technical Architect,Telecommunications,Mass Customer,No,1.0
436,Erwin,Pendre,M,75,1957-12-24,63,Internal Auditor,IT,Mass Customer,No,18.0
437,Sayres,Duthie,M,24,1976-08-14,44,Systems Administrator III,Manufacturing,Affluent Customer,Yes,17.0
438,Ebenezer,Bottelstone,M,25,1989-08-17,31,Internal Auditor,Property,High Net Worth,Yes,13.0
439,Lida,Wych,F,26,1974-07-08,46,GIS Technical Architect,Untitled,Affluent Customer,No,10.0
440,Sheena,O'Duggan,F,46,1977-12-16,43,Business Systems Development Analyst,Telecommunications,Mass Customer,No,10.0
441,Felicle,Beneze,F,74,1974-03-08,46,Analyst Programmer,IT,Mass Customer,No,11.0
442,Linc,Vedyasov,M,2,2001-10-06,19,Untitled,Financial Services,Mass Customer,No,1.0
443,Lauree,Leason,F,21,1972-03-26,48,Untitled,Argiculture,High Net Worth,Yes,10.0
444,Britteny,Falconer-Taylor,F,32,1967-02-24,53,Staff Scientist,Manufacturing,Mass Customer,Yes,8.0
445,Timothy,Wenham,M,91,1984-11-13,36,Executive Secretary,Financial Services,Mass Customer,No,5.0
446,Marilee,Oosthout de Vree,F,73,1978-07-02,42,Tax Accountant,IT,Affluent Customer,Yes,4.0
447,Brittany,Peasey,F,98,2001-11-06,19,Help Desk Technician,Argiculture,Mass Customer,Yes,1.0
448,Robin,Crack,F,34,1995-04-26,25,Software Engineer III,IT,High Net Worth,No,3.0
449,Shana,Fortesquieu,F,74,1974-09-24,46,VP Product Management,Manufacturing,High Net Worth,Yes,6.0
450,Myrlene,Rothwell,F,5,1975-04-02,45,Structural Analysis Engineer,Entertainment,Mass Customer,Yes,18.0
452,Natalee,Bamford,F,22,1959-08-11,61,Account Coordinator,Property,Mass Customer,Yes,5.0
455,Mile,Dionisii,M,97,1991-11-02,29,Civil Engineer,Manufacturing,Mass Customer,Yes,5.0
456,Randolph,Redihalgh,M,47,1975-11-30,45,Automation Specialist I,Manufacturing,Affluent Customer,Yes,17.0
457,Querida,Danilchev,F,70,1980-12-14,40,Recruiting Manager,Financial Services,High Net Worth,Yes,17.0
458,Osborn,Pentony,M,57,1969-04-21,51,Account Representative IV,Manufacturing,Affluent Customer,Yes,18.0
459,Bel,Cheeke,F,88,1986-08-04,34,Civil Engineer,Manufacturing,Mass Customer,Yes,13.0
460,Illa,,F,0,1986-01-23,34,Electrical Engineer,Manufacturing,Affluent Customer,Yes,16.0
461,Jsandye,Melendez,F,19,1979-10-09,41,Social Worker,Health,Mass Customer,Yes,14.0
462,Melany,Thorrington,F,32,1960-01-01,60,Untitled,Manufacturing,Affluent Customer,Yes,5.0
463,Allis,Blanche,F,9,1962-03-30,58,Senior Cost Accountant,Financial Services,Mass Customer,Yes,20.0
464,Karel,Dimelow,F,32,1958-03-23,62,Untitled,Untitled,Mass Customer,Yes,10.0
465,Alina,Wilsey,F,54,1976-03-27,44,Developer III,Financial Services,Affluent Customer,Yes,14.0
466,Jarad,Bauser,M,84,1991-01-27,29,Untitled,Manufacturing,Affluent Customer,Yes,2.0
467,Welbie,Rockliffe,M,51,1954-01-02,66,Human Resources Assistant I,Property,Affluent Customer,No,15.0
468,Valeria,Ladyman,F,11,1974-01-19,46,Software Test Engineer I,Property,High Net Worth,Yes,8.0
469,Levi,Cartmell,M,91,1996-05-03,24,Actuary,Financial Services,High Net Worth,Yes,3.0
470,Darbee,Klimowicz,M,22,2001-12-19,19,Internal Auditor,Retail,Mass Customer,No,1.0
471,Libby,Wardesworth,F,82,1956-01-01,64,GIS Technical Architect,Financial Services,Affluent Customer,No,14.0
472,Kippy,Jessel,F,38,1990-11-16,30,Internal Auditor,Financial Services,Mass Customer,Yes,8.0
473,Benji,O'Shirine,M,2,1977-03-13,43,Junior Executive,Health,Mass Customer,Yes,20.0
474,Consolata,Clacson,F,86,1983-01-15,37,Geologist IV,Entertainment,Affluent Customer,No,18.0
475,Vernor,,M,0,1996-11-14,24,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,1.0
476,Kane,Jahnel,M,65,1989-04-21,31,Computer Systems Analyst IV,Untitled,Mass Customer,No,14.0
477,Cheri,Hazeman,F,32,1960-11-26,60,Media Manager II,Financial Services,High Net Worth,Yes,13.0
478,Darcey,Harberer,F,65,1961-01-21,59,Chief Design Engineer,Untitled,Affluent Customer,Yes,5.0
479,Blythe,Keighley,F,11,1994-08-04,26,Untitled,IT,Mass Customer,Yes,4.0
481,Marcella,Manzell,F,68,1990-04-12,30,Programmer IV,Argiculture,Mass Customer,No,8.0
482,Gar,Wallis,M,33,1962-12-19,58,Untitled,Health,Mass Customer,No,20.0
483,Bertrand,Penkethman,M,35,1973-05-02,47,Sales Representative,Retail,Affluent Customer,No,9.0
484,Mason,Kohrsen,M,64,1974-04-24,46,Programmer IV,Manufacturing,Mass Customer,No,22.0
485,Ulrika,Steagall,F,23,1974-11-08,46,Statistician III,Manufacturing,High Net Worth,No,20.0
486,Prudi,Edon,F,0,1955-12-30,65,Technical Writer,Manufacturing,Affluent Customer,Yes,15.0
487,Elayne,Braiden,F,70,1979-09-19,41,Food Chemist,Health,Mass Customer,No,10.0
488,Domini,Ghelerdini,F,24,1980-07-11,40,Help Desk Operator,Property,Mass Customer,Yes,10.0
489,Tresa,Reeks,F,18,1971-05-31,49,Senior Editor,Retail,Mass Customer,Yes,4.0
490,Lida,Boynton,F,44,1992-06-15,28,Environmental Tech,Argiculture,Mass Customer,No,6.0
491,Andrea,Funcheon,M,45,1976-02-20,44,Speech Pathologist,Property,Affluent Customer,Yes,19.0
492,Pail,Ashplant,M,54,1976-04-28,44,Environmental Tech,Financial Services,Mass Customer,No,21.0
493,Tommie,Banbridge,F,83,1960-09-13,60,Electrical Engineer,Manufacturing,Mass Customer,Yes,5.0
494,Gaby,,M,33,1975-06-02,45,Design Engineer,Manufacturing,Mass Customer,No,9.0
495,Lucius,Prescott,M,91,1959-02-21,61,VP Accounting,Financial Services,Mass Customer,Yes,6.0
496,Korry,Cosgrove,F,25,1976-01-28,44,Engineer II,Financial Services,Affluent Customer,Yes,11.0
497,Allissa,Brinklow,F,96,1974-01-09,46,Untitled,Property,Mass Customer,Yes,11.0
498,Emmalee,Sketcher,F,58,1978-04-30,42,VP Sales,Manufacturing,High Net Worth,Yes,10.0
499,Dalli,Baggally,M,39,1961-03-15,59,Budget/Accounting Analyst III,Financial Services,Affluent Customer,No,19.0
500,Lazar,Crathern,M,19,1992-04-11,28,Recruiting Manager,Retail,Affluent Customer,Yes,10.0
