customer_id,first_name,last_name,gender,past_3_years_bike_related_purchases,DOB,age,age_categories,RFM_level,job_title,job_industry_category,wealth_segment,owns_car,tenure,address,postcode,state,property_valuation
171,Halli,Davidoff,F,62,1970-12-04,50,50 to 60,Can't Loose Them,Assistant Manager,Manufacturing,Mass Customer,No,10.0,13950 Jackson Avenue,2099,NSW,11
172,Hilton,Carney,M,54,1988-09-12,32,30 to 40,Can't Loose Them,Editor,Manufacturing,Affluent Customer,Yes,6.0,35386 Mockingbird Road,3749,VIC,4
173,Ebba,Hanselmann,F,99,1997-01-02,23,20 to 30,Can't Loose Them,General Manager,Health,Affluent Customer,No,1.0,2 Randy Point,2766,NSW,8
174,Catie,Tosspell,F,93,1989-11-26,31,30 to 40,Can't Loose Them,Food Chemist,Health,Mass Customer,No,12.0,6898 Redwing Park,2148,NSW,9
175,Templeton,Hambrook,M,36,1975-11-28,45,40 to 50,Loyal,Quality Engineer,Manufacturing,Affluent Customer,No,5.0,52273 Bay Place,3145,VIC,11
176,Angelo,Clayal,M,39,1992-04-13,28,20 to 30,Loyal,Accountant I,Property,Mass Customer,No,10.0,272 Montana Avenue,2021,NSW,8
177,Ondrea,Pablos,F,25,1989-11-09,31,30 to 40,Can't Loose Them,Professor,Financial Services,High Net Worth,No,4.0,82520 Mifflin Drive,2333,NSW,5
178,Matthieu,Bertelmot,M,2,1967-04-03,53,50 to 60,Promising,Untitled,Untitled,Affluent Customer,No,8.0,8 Dixon Parkway,2783,NSW,7
179,Esteban,Sewill,M,23,1966-05-11,54,50 to 60,Promising,Environmental Tech,Manufacturing,High Net Worth,Yes,6.0,4 Dayton Terrace,2280,NSW,9
180,Trisha,Neasham,F,16,1971-09-17,49,40 to 50,Can't Loose Them,Web Designer III,Argiculture,Affluent Customer,No,14.0,216 Barnett Junction,4120,QLD,8
181,Pavla,Braunle,F,49,1982-11-21,38,30 to 40,Potential,Senior Editor,Manufacturing,Mass Customer,No,9.0,8256 Annamark Court,3638,VIC,1
182,Lydon,Dahlman,M,99,1992-11-20,28,20 to 30,Can't Loose Them,Sales Associate,Financial Services,Affluent Customer,Yes,7.0,83012 Dapin Lane,4300,QLD,4
183,Dannie,Hissie,F,7,1997-08-05,23,20 to 30,Loyal,Geologist III,Retail,Affluent Customer,No,3.0,8 Haas Park,2074,NSW,10
184,Nappie,Paolo,M,40,1971-12-13,49,40 to 50,Promising,Marketing Manager,Manufacturing,High Net Worth,Yes,7.0,50 Meadow Ridge Way,2880,NSW,1
185,Crosby,Walcot,M,80,1979-12-13,41,40 to 50,Can't Loose Them,Untitled,Property,Mass Customer,Yes,13.0,3567 Northfield Lane,2430,NSW,5
186,Mireielle,Jeppe,F,46,1974-05-06,46,40 to 50,Champions,Software Test Engineer I,Financial Services,Mass Customer,No,3.0,0059 Brentwood Road,4560,QLD,7
187,Pincas,Ather,M,97,1954-01-28,66,Above 60,Can't Loose Them,Structural Engineer,Untitled,Mass Customer,No,11.0,0274 Oneill Alley,2088,NSW,10
188,Audry,Seine,F,54,1975-06-22,45,40 to 50,Can't Loose Them,Safety Technician II,Property,High Net Worth,Yes,13.0,4179 Carioca Terrace,2220,NSW,11
189,Umberto,Torricella,M,73,1981-07-19,39,30 to 40,Can't Loose Them,Safety Technician I,Financial Services,Affluent Customer,No,10.0,59265 Sullivan Junction,3031,VIC,4
190,Hayley,Girardengo,F,42,1979-02-04,41,40 to 50,Promising,Registered Nurse,Health,Affluent Customer,No,10.0,7 Warbler Point,2250,NSW,9
191,Christopher,Heining,M,22,1960-04-27,60,Above 60,Require Activation,Help Desk Operator,Untitled,Affluent Customer,Yes,6.0,3 Buell Park,2261,NSW,7
192,Goldi,Osler,F,2,1978-11-19,42,40 to 50,Needs Attention,Junior Executive,Health,Mass Customer,Yes,8.0,0 Bay Center,3196,VIC,6
193,Foss,Hardes,M,13,1964-07-22,56,50 to 60,Champions,Recruiting Manager,Manufacturing,Mass Customer,Yes,12.0,10878 Waywood Way,4352,QLD,7
194,Ursala,Ferrai,F,4,1974-11-16,46,40 to 50,Needs Attention,Web Developer III,Financial Services,Affluent Customer,No,10.0,362 Mayer Terrace,4680,QLD,5
195,Talyah,Rylatt,F,34,1958-11-14,62,Above 60,Can't Loose Them,Project Manager,Manufacturing,Mass Customer,No,6.0,43 Upham Crossing,3143,VIC,9
196,Swen,Odhams,M,90,1966-02-22,54,50 to 60,Champions,Programmer Analyst II,Manufacturing,High Net Worth,No,6.0,0 Superior Drive,2747,NSW,8
197,Avis,,F,32,1977-01-27,43,40 to 50,Can't Loose Them,Untitled,Untitled,High Net Worth,No,5.0,8890 Golden Leaf Street,2063,NSW,12
198,Vanya,Gumb,F,82,1981-11-29,39,30 to 40,Can't Loose Them,Assistant Media Planner,Entertainment,Mass Customer,No,16.0,5484 Hagan Crossing,3021,VIC,7
199,Verla,Alven,F,61,1978-02-13,42,40 to 50,Loyal,Junior Executive,Health,Mass Customer,Yes,21.0,7451 Jana Lane,2138,NSW,8
200,Hube,Weald,M,7,1957-02-04,63,Above 60,Can't Loose Them,Physical Therapy Assistant,Property,Affluent Customer,Yes,19.0,7 Havey Point,4005,QLD,2
201,Salem,Huie,M,45,1966-04-20,54,50 to 60,Can't Loose Them,Design Engineer,Manufacturing,Mass Customer,Yes,11.0,32 Steensland Plaza,2233,NSW,9
202,Audie,Pillinger,F,38,1963-06-24,57,50 to 60,Potential,Librarian,Entertainment,Affluent Customer,Yes,16.0,107 Elmside Parkway,4811,QLD,5
203,Donovan,Conry,M,71,1964-01-13,56,50 to 60,Champions,Senior Quality Engineer,Argiculture,Mass Customer,Yes,11.0,2 Gina Junction,2085,NSW,11
204,Thorny,Hackworth,M,56,1976-10-01,44,40 to 50,Can't Loose Them,Editor,Financial Services,Mass Customer,No,5.0,4 Londonderry Lane,3084,VIC,10
205,Rolfe,Kellard,M,18,1958-12-01,62,Above 60,Can't Loose Them,Administrative Assistant II,Financial Services,Mass Customer,Yes,6.0,39716 Vera Junction,3170,VIC,9
206,Mari,Chevolleau,F,98,1954-07-19,66,Above 60,Promising,Statistician I,Untitled,Mass Customer,Yes,14.0,183 Ronald Regan Street,2066,NSW,9
207,Adena,Whyman,F,9,1994-08-10,26,20 to 30,Require Activation,Untitled,Untitled,Mass Customer,No,7.0,2 Thierer Road,4113,QLD,8
208,Rutter,Excell,M,57,1994-10-31,26,20 to 30,Loyal,Office Assistant III,Property,High Net Worth,No,5.0,056 Stone Corner Alley,4078,QLD,7
209,Udall,Bellard,M,9,1957-08-28,63,Above 60,Potential,Analog Circuit Design manager,Untitled,Affluent Customer,Yes,6.0,528 Mandrake Crossing,2222,NSW,11
210,Albrecht,Thomasson,M,50,1963-11-18,57,50 to 60,Can't Loose Them,Assistant Manager,Property,Mass Customer,No,18.0,19969 5th Parkway,3152,VIC,9
211,Beitris,,F,6,1974-03-04,46,40 to 50,Can't Loose Them,VP Marketing,Manufacturing,Mass Customer,Yes,5.0,78 Rockefeller Park,2159,NSW,10
212,Nanice,Ellse,F,21,2001-11-19,19,Lessthan 20,Require Activation,Desktop Support Technician,IT,Affluent Customer,No,1.0,417 Transport Trail,4503,QLD,4
213,Lockwood,Exroll,M,13,1996-05-14,24,20 to 30,Can't Loose Them,Actuary,Financial Services,High Net Worth,Yes,6.0,6327 Lunder Crossing,4655,QLD,4
214,Jeramie,Cellier,M,82,1957-11-29,63,Above 60,Potential,Food Chemist,Health,Mass Customer,No,6.0,811 Tony Road,4220,QLD,9
215,Debera,Foxworthy,F,37,1974-06-24,46,40 to 50,Can't Loose Them,Assistant Professor,Retail,High Net Worth,Yes,18.0,0 Northport Court,4012,QLD,3
216,Cinderella,Parcall,F,12,1995-01-12,25,20 to 30,Loyal,Quality Engineer,Financial Services,High Net Worth,Yes,7.0,231 Havey Court,2153,NSW,10
217,Jeralee,Quartly,F,63,1979-12-09,41,40 to 50,Can't Loose Them,Untitled,Manufacturing,High Net Worth,No,16.0,603 Kenwood Avenue,2070,NSW,11
218,Stefa,Dunnan,F,37,1993-08-06,27,20 to 30,Potential,Administrative Officer,Property,High Net Worth,Yes,8.0,09040 Myrtle Parkway,2015,NSW,8
219,Markus,Mughal,M,9,1964-11-25,56,50 to 60,Can't Loose Them,Database Administrator III,Health,Mass Customer,No,7.0,05241 Shelley Park,2776,NSW,8
220,Jeniffer,Apark,F,79,1954-05-10,66,Above 60,Can't Loose Them,Electrical Engineer,Manufacturing,High Net Worth,No,9.0,7 Pankratz Point,3011,VIC,8
221,Mara,Bloore,F,14,1980-03-10,40,40 to 50,Can't Loose Them,Tax Accountant,Manufacturing,Mass Customer,No,14.0,51 Crescent Oaks Parkway,2761,NSW,8
222,Nev,Larive,M,89,1978-09-03,42,40 to 50,Promising,Clinical Specialist,Health,Mass Customer,No,16.0,49 Emmet Junction,2015,NSW,11
223,Ossie,Meaton,M,13,1983-11-26,37,30 to 40,Can't Loose Them,VP Sales,Untitled,Affluent Customer,Yes,14.0,78 Surrey Place,2502,NSW,7
224,Morgun,Girvan,M,2,1967-12-03,53,50 to 60,Can't Loose Them,Compensation Analyst,Financial Services,Affluent Customer,No,17.0,6236 Summerview Terrace,2110,NSW,12
225,Brittaney,Pring,F,84,1977-03-11,43,40 to 50,Promising,Pharmacist,Health,Affluent Customer,No,13.0,682 Sheridan Avenue,2566,NSW,9
226,Bondie,Letty,M,96,1977-11-11,43,40 to 50,Require Activation,Database Administrator IV,Manufacturing,Mass Customer,No,20.0,04139 Delladonna Place,2519,NSW,7
227,Wendall,McKeand,M,99,1973-08-14,47,40 to 50,Loyal,Accountant I,Entertainment,Mass Customer,No,18.0,2 Scott Circle,2506,NSW,9
228,Lucia,Pickervance,F,59,1986-05-25,34,30 to 40,Potential,Systems Administrator II,Manufacturing,High Net Worth,No,12.0,92253 Kensington Drive,2209,NSW,7
229,Vaughn,Lambis,M,30,1966-03-06,54,50 to 60,Potential,Untitled,Property,High Net Worth,No,19.0,93 Westend Terrace,2116,NSW,10
230,Maegan,Scyone,F,74,1954-06-24,66,Above 60,Can't Loose Them,Internal Auditor,Property,High Net Worth,No,11.0,4 5th Point,2075,NSW,11
231,Basile,Winsor,M,48,1995-08-05,25,20 to 30,Potential,Design Engineer,Financial Services,Mass Customer,Yes,3.0,11667 Blackbird Street,2226,NSW,10
232,Zaria,Koeppke,F,94,1987-11-11,33,30 to 40,Potential,Professor,Retail,Mass Customer,No,12.0,0 Sommers Circle,2145,NSW,9
233,Art,Barwell,M,34,1986-08-08,34,30 to 40,Can't Loose Them,Environmental Tech,Property,Mass Customer,No,13.0,2 Northridge Street,2508,NSW,10
234,Mead,Alpes,F,71,1969-08-12,51,50 to 60,Can't Loose Them,Chief Design Engineer,Retail,High Net Worth,No,12.0,816 Spohn Center,2036,NSW,10
235,Leona,Phateplace,F,30,1976-12-26,44,40 to 50,Can't Loose Them,Social Worker,Health,Mass Customer,No,15.0,98 Service Court,2018,NSW,8
236,Tybalt,Gillingwater,M,79,1954-10-30,66,Above 60,Loyal,Research Nurse,Health,Affluent Customer,No,14.0,6 Morning Park,3666,VIC,2
237,Reginald,Dartan,M,18,1974-03-07,46,40 to 50,Can't Loose Them,Account Coordinator,Property,High Net Worth,Yes,11.0,4263 Hanson Place,2021,NSW,11
238,Max,Bilborough,M,54,1984-02-04,36,30 to 40,Promising,Programmer III,Untitled,Mass Customer,Yes,14.0,6159 Katie Street,2750,NSW,8
239,Wells,Pressman,M,62,1992-12-13,28,20 to 30,Can't Loose Them,Registered Nurse,Health,Affluent Customer,No,3.0,95 Eliot Street,4514,QLD,3
240,Gavin,Fawks,M,49,1989-07-28,31,30 to 40,Potential,Administrative Assistant III,IT,High Net Worth,Yes,15.0,0 Westend Park,2525,NSW,9
241,Quillan,Duigan,M,94,1987-05-09,33,30 to 40,Needs Attention,Quality Engineer,Entertainment,Mass Customer,No,20.0,39988 Porter Pass,4152,QLD,7
242,Taite,Droghan,M,17,1992-03-20,28,20 to 30,Loyal,Nurse,Property,Affluent Customer,No,8.0,0796 Melody Park,2200,NSW,9
243,Barbara,Croxley,F,94,1976-09-02,44,40 to 50,Loyal,Teacher,Manufacturing,High Net Worth,Yes,14.0,2914 Vahlen Lane,2250,NSW,8
244,Germayne,Sperry,M,57,1974-11-25,46,40 to 50,Needs Attention,Untitled,Retail,Affluent Customer,No,8.0,65 Kinsman Trail,3023,VIC,6
245,Noell,Grahlmans,F,6,2001-09-26,19,Lessthan 20,Champions,Associate Professor,Financial Services,Affluent Customer,No,1.0,07227 Hoard Terrace,3500,VIC,1
246,Binny,Whight,F,63,1991-02-28,29,20 to 30,Can't Loose Them,Technical Writer,Manufacturing,High Net Worth,No,9.0,25503 Evergreen Drive,4300,QLD,5
247,Kristal,Joysey,F,62,1983-05-06,37,30 to 40,Champions,Staff Accountant II,Financial Services,High Net Worth,Yes,13.0,2 2nd Plaza,2283,NSW,4
248,Inger,Eskell,F,76,1978-04-15,42,40 to 50,Champions,Clinical Specialist,Health,Affluent Customer,Yes,12.0,122 Melrose Drive,2102,NSW,10
249,D'arcy,Slay,M,65,1992-09-13,28,20 to 30,Can't Loose Them,Quality Control Specialist,IT,High Net Worth,No,9.0,37024 Anniversary Place,2204,NSW,11
250,Kristofer,,M,53,1988-04-15,32,30 to 40,Can't Loose Them,Legal Assistant,Health,Mass Customer,Yes,13.0,91141 Huxley Parkway,2040,NSW,10
251,Mala,,F,88,1977-12-24,43,40 to 50,Promising,VP Sales,Financial Services,Affluent Customer,Yes,10.0,04 Fallview Trail,2749,NSW,8
252,Anthea,Ruskin,F,39,1983-01-24,37,30 to 40,Potential,Account Coordinator,Property,Mass Customer,Yes,13.0,8029 Gulseth Center,2304,NSW,7
253,Amalee,Choak,F,82,1997-05-11,23,20 to 30,Loyal,Food Chemist,Health,Mass Customer,Yes,1.0,77248 Columbus Drive,2340,NSW,7
254,Barbie,Rubi,F,98,1961-09-22,59,50 to 60,Can't Loose Them,Information Systems Manager,Retail,Mass Customer,No,14.0,0850 Schmedeman Drive,3580,VIC,1
255,Keeley,Kruger,F,2,1954-01-15,66,Above 60,Can't Loose Them,Desktop Support Technician,IT,Mass Customer,No,5.0,131 Northfield Parkway,3355,VIC,2
256,Linell,Beadle,F,16,1975-05-07,45,40 to 50,Can't Loose Them,Director of Sales,Health,High Net Worth,Yes,21.0,5130 Manley Court,2287,NSW,7
257,Marissa,,F,70,1966-02-08,54,50 to 60,Potential,Sales Associate,Manufacturing,Affluent Customer,Yes,19.0,879 Coolidge Point,2324,NSW,5
258,Othella,Keher,F,24,1992-05-03,28,20 to 30,Champions,Administrative Officer,Manufacturing,High Net Worth,No,9.0,6759 Nevada Point,2323,NSW,6
259,Venita,Dymick,F,70,1983-07-22,37,30 to 40,Potential,Senior Developer,Health,High Net Worth,Yes,3.0,8208 Parkside Point,2320,NSW,6
260,Farand,Marriner,F,47,1979-08-30,41,40 to 50,Can't Loose Them,Senior Quality Engineer,Health,High Net Worth,Yes,22.0,15 Straubel Way,4680,QLD,2
261,Marve,Pryn,M,74,1977-10-15,43,40 to 50,Can't Loose Them,Structural Engineer,Untitled,Mass Customer,No,8.0,7 Eastlawn Street,2346,NSW,1
262,Cordie,Petrelli,M,97,1977-12-23,43,40 to 50,Champions,Untitled,Health,High Net Worth,Yes,10.0,42067 Duke Terrace,2031,NSW,10
263,Tonia,Leigh,F,89,1985-11-19,35,30 to 40,Champions,Dental Hygienist,Health,High Net Worth,No,7.0,50 Everett Way,2064,NSW,9
264,Jedd,Spiby,M,31,1977-12-07,43,40 to 50,Needs Attention,Technical Writer,Health,Mass Customer,No,11.0,454 Green Ridge Avenue,2176,NSW,10
265,Pennie,Stoile,M,74,1965-10-05,55,50 to 60,Promising,Sales Representative,Retail,High Net Worth,Yes,18.0,19220 Evergreen Crossing,3195,VIC,9
266,Lelia,Garatty,F,69,1989-07-19,31,30 to 40,Potential,Account Executive,Retail,Affluent Customer,No,18.0,109 Tomscot Avenue,2010,NSW,10
268,Kacie,Kidston,F,60,1978-10-18,42,40 to 50,Promising,Chemical Engineer,Manufacturing,Mass Customer,No,10.0,92 Lyons Place,2752,NSW,9
269,Zacherie,Grindley,M,55,1954-09-19,66,Above 60,Promising,Nurse Practicioner,Property,Mass Customer,Yes,9.0,47 Jana Junction,3802,VIC,7
270,Auberta,Roundtree,F,38,1970-12-10,50,50 to 60,Can't Loose Them,Budget/Accounting Analyst III,Untitled,Mass Customer,Yes,17.0,90173 Oneill Place,3071,VIC,10
271,Doll,Burtwell,F,51,1991-02-13,29,20 to 30,Require Activation,Financial Advisor,Financial Services,Mass Customer,No,4.0,6262 Elgar Avenue,4735,QLD,2
272,Arlie,Crean,F,22,1987-06-06,33,30 to 40,Loyal,Product Engineer,Retail,Mass Customer,Yes,1.0,5668 Corscot Circle,2065,NSW,12
273,Nevile,Abraham,M,54,1963-04-22,57,50 to 60,Can't Loose Them,Computer Systems Analyst IV,Untitled,Mass Customer,No,19.0,8 Texas Plaza,3081,VIC,9
274,Tessi,Hesse,F,66,1976-09-15,44,40 to 50,Require Activation,Social Worker,Health,Mass Customer,Yes,14.0,32062 Oak Terrace,3205,VIC,8
275,Dud,,M,7,1955-07-27,65,Above 60,Champions,VP Sales,Health,High Net Worth,No,13.0,07158 Roth Pass,2165,NSW,4
276,Goldi,Dwine,F,47,1990-03-25,30,30 to 40,Can't Loose Them,Untitled,Financial Services,Mass Customer,No,22.0,370 Portage Parkway,3125,VIC,8
277,Jehanna,Alvarado,F,69,1956-02-19,64,Above 60,Promising,VP Product Management,Untitled,High Net Worth,No,15.0,19795 Bultman Circle,4214,QLD,8
278,Sydney,Georger,M,22,1997-07-30,23,20 to 30,Require Activation,Executive Secretary,Untitled,Affluent Customer,Yes,4.0,3 Corscot Crossing,2030,NSW,12
279,Tamera,Hinckes,F,0,1981-09-09,39,30 to 40,Champions,Web Designer I,Manufacturing,Mass Customer,No,11.0,34 Kim Center,2036,NSW,11
280,Welch,MacAllaster,M,15,1995-03-22,25,20 to 30,Can't Loose Them,Geologist I,Untitled,Affluent Customer,Yes,5.0,8 Starling Pass,2767,NSW,8
281,Jeanette,Sizzey,F,51,1972-12-27,48,40 to 50,Potential,Cost Accountant,Financial Services,High Net Worth,Yes,8.0,36 Vidon Parkway,2798,NSW,6
282,Lauren,Curcher,M,82,1989-10-27,31,30 to 40,Needs Attention,VP Quality Control,Argiculture,High Net Worth,Yes,11.0,8 Riverside Place,4211,QLD,5
283,Sari,Noye,F,34,1991-02-04,29,20 to 30,Potential,Assistant Manager,Retail,Mass Customer,No,2.0,28604 Bellgrove Circle,4508,QLD,6
284,Seth,Moorman,M,38,1986-04-11,34,30 to 40,Potential,Financial Analyst,Financial Services,High Net Worth,Yes,9.0,2 Cottonwood Road,2032,NSW,11
285,Julee,Janovsky,F,3,1977-11-19,43,40 to 50,Can't Loose Them,Community Outreach Specialist,Manufacturing,Mass Customer,No,12.0,58 Parkside Hill,2117,NSW,12
286,Kiley,Canaan,M,99,1989-08-01,31,30 to 40,Promising,Accounting Assistant II,Manufacturing,Affluent Customer,Yes,11.0,747 Thackeray Circle,4551,QLD,7
287,Hannie,Wodham,F,41,1985-05-06,35,30 to 40,Require Activation,Nuclear Power Engineer,Manufacturing,Affluent Customer,No,4.0,5583 Prairie Rose Trail,2765,NSW,8
288,Ebenezer,Seedman,M,71,1985-09-08,35,30 to 40,Promising,Untitled,Manufacturing,High Net Worth,No,9.0,071 Cardinal Point,3064,VIC,7
289,Modestia,Lithgow,F,43,1970-04-12,50,50 to 60,Can't Loose Them,Clinical Specialist,Health,High Net Worth,No,10.0,7169 North Lane,2023,NSW,9
291,Aime,Burston,F,63,1971-10-22,49,40 to 50,Promising,Assistant Media Planner,Entertainment,Mass Customer,No,4.0,8207 Cascade Court,3810,VIC,5
292,Gelya,Gerant,F,42,1961-11-24,59,50 to 60,Can't Loose Them,VP Product Management,Untitled,Affluent Customer,Yes,9.0,2 Brentwood Place,4151,QLD,8
293,Virgilio,Willcocks,M,80,1989-12-10,31,30 to 40,Champions,Administrative Assistant III,Manufacturing,Mass Customer,Yes,20.0,00 5th Lane,2830,NSW,2
294,Magnum,Slowan,M,39,1959-04-01,61,Above 60,Champions,Recruiting Manager,Untitled,High Net Worth,No,5.0,807 Beilfuss Crossing,3030,VIC,7
295,Lena,Chape,F,64,1964-12-26,56,50 to 60,Can't Loose Them,Database Administrator II,Untitled,Mass Customer,Yes,18.0,76 Graedel Street,4812,QLD,6
296,Marshal,Rathbone,M,34,1972-06-19,48,40 to 50,Potential,Untitled,Health,High Net Worth,Yes,17.0,29886 Crownhardt Crossing,2141,NSW,8
297,Cecile,MacLise,F,33,1959-04-27,61,Above 60,Loyal,Electrical Engineer,Manufacturing,High Net Worth,No,16.0,1 Drewry Junction,3810,VIC,7
298,Maurise,Lenglet,M,69,1956-08-15,64,Above 60,Can't Loose Them,Engineer I,Manufacturing,High Net Worth,No,9.0,83 Brickson Park Drive,3029,VIC,8
299,Corabelle,Hartnell,F,80,1956-09-15,64,Above 60,Champions,Budget/Accounting Analyst I,Financial Services,Mass Customer,Yes,7.0,95 Almo Junction,2173,NSW,9
300,Malachi,Hadcroft,M,88,1956-06-22,64,Above 60,Potential,Clinical Specialist,Health,Mass Customer,No,9.0,08 Golf View Plaza,3199,VIC,9
301,Hildy,Bilbrook,F,54,1980-10-10,40,40 to 50,Require Activation,Developer IV,Manufacturing,High Net Worth,No,19.0,6170 Buena Vista Way,2320,NSW,7
302,Laurice,Colgrave,F,32,1977-03-27,43,40 to 50,Require Activation,Untitled,Health,Mass Customer,No,13.0,0 Orin Place,4506,QLD,7
303,Shane,Smetoun,F,59,1974-08-15,46,40 to 50,Promising,Assistant Professor,Argiculture,Mass Customer,Yes,14.0,20924 Banding Crossing,2516,NSW,9
304,Paddy,Mumbray,M,36,1969-03-27,51,50 to 60,Can't Loose Them,VP Marketing,Manufacturing,Mass Customer,Yes,15.0,91193 Petterle Road,2035,NSW,11
305,Cris,Chellam,F,1,1974-03-17,46,40 to 50,Champions,Financial Analyst,Financial Services,Mass Customer,No,11.0,01459 Fremont Place,2747,NSW,4
306,Ruy,Adanet,M,19,1973-08-02,47,40 to 50,Require Activation,Registered Nurse,Health,High Net Worth,No,18.0,58 Spenser Circle,3030,VIC,3
307,Ruben,Handlin,M,55,1984-08-18,36,30 to 40,Can't Loose Them,Clinical Specialist,Health,Affluent Customer,Yes,12.0,93 Lawn Park,3152,VIC,9
308,Iver,Dobsons,M,2,1983-03-09,37,30 to 40,Can't Loose Them,Database Administrator I,IT,High Net Worth,No,4.0,5982 Mosinee Avenue,3340,VIC,5
309,Maurizia,Ligerton,F,53,1974-10-02,46,40 to 50,Loyal,Clinical Specialist,Health,Mass Customer,Yes,21.0,37006 Hoard Circle,3182,VIC,7
310,Myranda,Clowser,F,0,1985-02-13,35,30 to 40,Can't Loose Them,Account Coordinator,Financial Services,Mass Customer,Yes,18.0,06 Corry Pass,2450,NSW,9
311,Jaimie,Halms,F,86,1957-08-16,63,Above 60,Champions,Internal Auditor,Health,High Net Worth,No,12.0,099 Nova Plaza,2227,NSW,10
312,Garek,Prattin,M,44,1958-03-17,62,Above 60,Can't Loose Them,Desktop Support Technician,Financial Services,Affluent Customer,Yes,6.0,252 Mockingbird Plaza,2216,NSW,10
313,Theo,McKune,M,70,1987-12-22,33,30 to 40,Can't Loose Them,Operator,Manufacturing,Mass Customer,Yes,13.0,990 Kensington Park,3796,VIC,8
314,Catie,Advani,F,27,1962-08-25,58,50 to 60,Can't Loose Them,Marketing Assistant,Retail,High Net Worth,Yes,5.0,706 Anniversary Alley,3064,VIC,3
315,Lisa,Odlin,F,67,1958-04-16,62,Above 60,Can't Loose Them,Chief Design Engineer,Manufacturing,Affluent Customer,No,12.0,52 Corben Place,3197,VIC,10
316,Genni,Larway,F,72,1976-06-01,44,40 to 50,Potential,Environmental Specialist,Manufacturing,Mass Customer,Yes,10.0,4270 Loeprich Lane,3064,VIC,7
317,Elicia,Dahler,F,26,1974-02-10,46,40 to 50,Promising,Automation Specialist II,Entertainment,Mass Customer,Yes,14.0,2 Clyde Gallagher Drive,2232,NSW,10
318,Libbie,Castelin,F,21,1969-05-19,51,50 to 60,Can't Loose Them,Programmer III,Retail,Affluent Customer,Yes,18.0,671 American Ash Way,2365,NSW,2
319,Madelle,Matteris,F,32,1971-10-11,49,40 to 50,Loyal,Untitled,Retail,Mass Customer,Yes,14.0,93 American Ash Avenue,2747,NSW,8
320,Aldous,Cubin,M,19,1997-02-09,23,20 to 30,Can't Loose Them,Registered Nurse,Health,Mass Customer,No,4.0,1108 Nevada Junction,4701,QLD,2
321,Christean,Finnes,F,58,1973-09-15,47,40 to 50,Champions,Marketing Manager,Untitled,Mass Customer,No,18.0,41 Spaight Road,4503,QLD,5
